1882	20	73955	73960	73961	73963	73964	73999	74007	74008	74009	74010	74011	74021	75665	75666	75669	75674	75682	75683	75684	75881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1883	21	73701	73709	73710	73711	73719	73726	73727	73732	73733	73737	73999	74050	74051	75673	75684	75685	76861	76862	76863	76864	76865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1905	19	93147	93150	93151	93153	93154	93157	93158	93161	93172	93238	93243	93244	93248	94432	94462	94493	94494	94495	97544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1919	13	73957	73962	73963	74007	74009	74011	74012	75694	75695	75696	75699	75702	75881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1920	25	73701	73702	73703	73717	73718	73719	73720	73727	73728	73737	73738	73739	74049	74051	75672	75673	75677	75686	75687	75688	75689	75701	75702	75703	75704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1942	26	93150	93153	93158	93177	93243	94441	94449	94458	94459	94462	94463	94495	94498	94499	94504	94548	94553	94557	94558	94565	94567	97498	97509	97510	97544	97546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1956	14	73956	73957	73958	74012	74013	74022	75712	75724	75725	75726	75730	76116	77531	79256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1957	13	73703	73704	73713	73718	73720	73721	74045	74049	76112	76113	76114	76115	76116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	20	94436	94437	94464	94475	94476	94477	94549	94554	94556	94581	94582	94593	94990	94997	94998	95000	97538	97539	97542	97543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	31	93177	94442	94443	94449	94452	94454	94477	94478	94479	94496	94498	94553	94554	94559	94560	94567	94568	97472	97473	97474	97491	97498	97499	97500	97503	97504	97509	97562	97563	97564	97565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	12	73951	73952	73958	73959	74022	74023	76097	76100	76101	76121	79256	79257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	21	73704	73705	73706	73713	73714	73721	73722	73723	74045	74046	74047	76093	76094	76095	76096	76097	76117	76118	76119	76120	76121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	19	93976	93977	93978	94128	94135	94433	94434	94602	94603	94617	94618	94620	94629	94637	94639	94640	97540	97541	97542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	17	94551	94552	94555	94556	94562	94579	94593	94594	94639	94644	94987	94990	97471	97505	97506	97511	97542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2030	17	73945	73951	73953	73954	74014	74015	74023	75746	75747	75750	75759	75760	75761	76102	79257	79258	79259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2031	16	73706	73707	73714	73715	73716	73723	73724	74047	74048	76093	76094	76102	76103	76104	76105	76106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2051	20	93337	93338	93714	93715	93978	93979	94550	94561	94603	94604	94605	94620	94626	94627	94637	94655	94656	94657	97501	97540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2052	24	94561	94562	94578	94579	94621	94627	94638	94644	94645	94987	94988	94989	97471	97478	97479	97480	97481	97482	97493	97501	97502	97505	97507	97508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2067	10	73945	73946	74015	74016	75770	75771	75772	75780	79259	79260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2068	13	73707	73716	73724	74048	75780	75781	75782	75784	75786	75787	75788	75789	79372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2088	23	93338	93340	93705	93706	93708	93714	93979	93980	93981	94172	94176	94605	94609	94611	94655	94659	94664	94665	94669	97475	97501	98201	98554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
